high,mid,low,eval,batch_idx,new_instruction,original_instruction,structural_similarity,keyword_similarity
comp,lexical+lexical,addition_deletion+addition_deletion,3,8,firmly put the bowl on the side plate,put the bowl on the plate,0.8571428571428572,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,3,9,swiftly put the mixing bowl on the dinner plate,put the bowl on the plate,0.8,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,4,0,carefully put the soup bowl on the kitchen stove,put the bowl on the stove,0.8,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,4,1,gently put the mixing bowl on the cooking stove,put the bowl on the stove,0.8,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,4,2,slowly put the serving bowl on the kitchen stove,put the bowl on the stove,0.8,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,4,3,quickly put the food bowl on the stove,put the bowl on the stove,0.8571428571428572,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,4,4,deliberately put the cereal bowl on the cooking stove,put the bowl on the stove,0.8,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,4,5,firmly put the serving bowl on the kitchen stove,put the bowl on the stove,0.8,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,4,6,swiftly put the soup bowl on the stove,put the bowl on the stove,0.8571428571428572,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,4,7,steadily put the mixing bowl on the kitchen stove,put the bowl on the stove,0.8,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,4,8,purposefully put the food bowl on the cooking stove,put the bowl on the stove,0.8,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,4,9,securely put the cereal bowl on the stove,put the bowl on the stove,0.8571428571428572,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,5,0,Carefully put the mixing bowl on top of the kitchen cabinet,put the bowl on top of the cabinet,0.8421052631578947,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,5,1,Gently put the serving bowl on top of the storage cabinet,put the bowl on top of the cabinet,0.8421052631578947,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,5,2,Slowly put the salad bowl on top of the food cabinet,put the bowl on top of the cabinet,0.8421052631578947,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,5,3,Quickly put the soup bowl on top of the cabinet,put the bowl on top of the cabinet,0.8888888888888888,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,5,4,Cautiously put the cereal bowl on top of the pantry cabinet,put the bowl on top of the cabinet,0.8421052631578947,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,5,5,Swiftly put the fruit bowl on top of the kitchen cabinet,put the bowl on top of the cabinet,0.8421052631578947,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,5,6,Softly put the mixing bowl on top of the storage cabinet,put the bowl on top of the cabinet,0.8421052631578947,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,5,7,Firmly put the serving bowl on top of the food cabinet,put the bowl on top of the cabinet,0.8421052631578947,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,5,8,Precisely put the salad bowl on top of the pantry cabinet,put the bowl on top of the cabinet,0.8421052631578947,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,5,9,Deliberately put the cereal bowl on top of the cabinet,put the bowl on top of the cabinet,0.8888888888888888,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,6,0,carefully put the cheese in the mixing bowl,put the cream cheese in the bowl,0.8,0.8719451427459717
comp,lexical+lexical,addition_deletion+addition_deletion,6,1,gently put the spreadable cream cheese in the serving bowl,put the cream cheese in the bowl,0.8235294117647058,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,6,2,slowly put the cheese in the food bowl,put the cream cheese in the bowl,0.8,0.8719451427459717
comp,lexical+lexical,addition_deletion+addition_deletion,6,3,quickly put the dairy cream cheese in the prep bowl,put the cream cheese in the bowl,0.8235294117647058,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,6,4,deftly put the cream cheese in the kitchen bowl,put the cream cheese in the bowl,0.875,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,6,5,swiftly put the cheese in the serving bowl,put the cream cheese in the bowl,0.8,0.8719451427459717
comp,lexical+lexical,addition_deletion+addition_deletion,6,6,immediately put the cream cheese in the mixing bowl,put the cream cheese in the bowl,0.875,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,6,7,simply put the spreadable cream cheese in the food bowl,put the cream cheese in the bowl,0.8235294117647058,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,6,8,skillfully put the dairy cream cheese in the serving bowl,put the cream cheese in the bowl,0.8235294117647058,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,6,9,directly put the cheese in the prep bowl,put the cream cheese in the bowl,0.8,0.8719451427459717
comp,lexical+lexical,addition_deletion+addition_deletion,7,0,carefully put the bottle on the wine rack,put the wine bottle on the rack,0.8,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,7,1,gently put the wine bottle on the storage rack,put the wine bottle on the rack,0.875,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,7,2,slowly put the bottle on the bottle rack,put the wine bottle on the rack,0.8,0.9039179086685181
comp,lexical+lexical,addition_deletion+addition_deletion,7,3,now put the wine bottle on the kitchen rack,put the wine bottle on the rack,0.875,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,7,4,safely put the bottle on the display rack,put the wine bottle on the rack,0.8,0.9039179086685181
comp,lexical+lexical,addition_deletion+addition_deletion,7,5,quickly put the wine bottle on the wine rack,put the wine bottle on the rack,0.875,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,7,6,finally put the bottle on the storage rack,put the wine bottle on the rack,0.8,0.9039179086685181
comp,lexical+lexical,addition_deletion+addition_deletion,7,7,simply put the wine bottle on the bottle rack,put the wine bottle on the rack,0.875,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,7,8,firmly put the bottle on the kitchen rack,put the wine bottle on the rack,0.8,0.9039179086685181
comp,lexical+lexical,addition_deletion+addition_deletion,7,9,securely put the wine bottle on the display rack,put the wine bottle on the rack,0.875,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,8,0,carefully put the bottle on top of the storage cabinet,put the wine bottle on top of the cabinet,0.8421052631578947,0.9231343269348145
comp,lexical+lexical,addition_deletion+addition_deletion,8,1,gently put the drink bottle on top of the kitchen cabinet,put the wine bottle on top of the cabinet,0.9,0.9231343269348145
comp,lexical+lexical,addition_deletion+addition_deletion,8,2,slowly put the cooking wine bottle on top of the cabinet,put the wine bottle on top of the cabinet,0.9,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,8,3,quickly put the bottle on top of the kitchen cabinet,put the wine bottle on top of the cabinet,0.8421052631578947,0.9231343269348145
comp,lexical+lexical,addition_deletion+addition_deletion,8,4,safely put the drink bottle on top of the storage cabinet,put the wine bottle on top of the cabinet,0.9,0.9231343269348145
comp,lexical+lexical,addition_deletion+addition_deletion,8,5,gingerly put the cooking wine bottle on top of the kitchen cabinet,put the wine bottle on top of the cabinet,0.8571428571428572,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,8,6,steadily put the bottle on top of the cabinet,put the wine bottle on top of the cabinet,0.8888888888888888,0.9231343269348145
comp,lexical+lexical,addition_deletion+addition_deletion,8,7,swiftly put the cooking wine bottle on top of the storage cabinet,put the wine bottle on top of the cabinet,0.8571428571428572,1.0000001192092896
comp,lexical+lexical,addition_deletion+addition_deletion,8,8,deftly put the drink bottle on top of the cabinet,put the wine bottle on top of the cabinet,0.9473684210526316,0.9231343269348145
comp,lexical+lexical,addition_deletion+addition_deletion,8,9,deliberately put the bottle on top of the storage cabinet,put the wine bottle on top of the cabinet,0.8421052631578947,0.9231343269348145
comp,lexical+lexical,addition_deletion+addition_deletion,9,0,carefully turn on the kitchen stove,turn on the stove,0.8,1.0
comp,lexical+lexical,addition_deletion+addition_deletion,9,1,slowly turn on the gas stove,turn on the stove,0.8,1.0
comp,lexical+lexical,addition_deletion+addition_deletion,9,2,safely turn on the electric stove,turn on the stove,0.8,1.0
comp,lexical+lexical,addition_deletion+addition_deletion,9,3,gently turn on the induction stove,turn on the stove,0.8,1.0
comp,lexical+lexical,addition_deletion+addition_deletion,9,4,quickly turn on the burner stove,turn on the stove,0.8,1.0
comp,lexical+lexical,addition_deletion+addition_deletion,9,5,promptly turn on the countertop stove,turn on the stove,0.5,1.0
comp,lexical+lexical,addition_deletion+addition_deletion,9,6,now turn on the portable stove,turn on the stove,0.8,1.0
comp,lexical+lexical,addition_deletion+addition_deletion,9,7,properly turn on the cooktop stove,turn on the stove,0.8,1.0
comp,lexical+lexical,addition_deletion+addition_deletion,9,8,first turn on the heating stove,turn on the stove,0.8,1.0
comp,lexical+lexical,addition_deletion+addition_deletion,9,9,correctly turn on the cooking stove,turn on the stove,0.8,1.0
comp,lexical+lexical,addition_deletion+same_polarity_contextual,0,0,pull out the middle storage drawer of the kitchen cabinet,open the middle drawer of the cabinet,0.8235294117647058,0.8564467430114746
comp,lexical+lexical,addition_deletion+same_polarity_contextual,0,1,slide out the middle file drawer of the filing cabinet,open the middle drawer of the cabinet,0.8235294117647058,0.8341126441955566
comp,lexical+lexical,addition_deletion+same_polarity_contextual,0,2,draw out the middle utility drawer of the supply cabinet,open the middle drawer of the cabinet,0.8235294117647058,0.8420466184616089
comp,lexical+lexical,addition_deletion+same_polarity_contextual,0,3,access the middle storage drawer of the storage cabinet,open the middle drawer of the cabinet,0.875,0.8636915683746338
comp,lexical+lexical,addition_deletion+same_polarity_contextual,0,4,pull open the middle drawer of the filing cabinet,open the middle drawer of the cabinet,0.875,1.0
comp,lexical+lexical,addition_deletion+same_polarity_contextual,0,5,slide open the middle file drawer of the cabinet,open the middle drawer of the cabinet,0.875,1.0
comp,lexical+lexical,addition_deletion+same_polarity_contextual,0,6,extend the middle drawer of the storage cabinet,open the middle drawer of the cabinet,0.9333333333333333,0.830460786819458
comp,lexical+lexical,addition_deletion+same_polarity_contextual,0,7,withdraw the middle utility drawer of the kitchen cabinet,open the middle drawer of the cabinet,0.875,0.8375201225280762
comp,lexical+lexical,addition_deletion+same_polarity_contextual,0,8,access the middle file drawer of the supply cabinet,open the middle drawer of the cabinet,0.875,0.8636915683746338
comp,lexical+lexical,addition_deletion+same_polarity_contextual,0,9,pull out the middle storage drawer of the filing cabinet,open the middle drawer of the cabinet,0.8235294117647058,0.8564467430114746
comp,lexical+lexical,addition_deletion+same_polarity_contextual,1,0,access the top kitchen drawer and place the soup bowl inside,open the top drawer and put the bowl inside,0.85,0.7411675453186035
comp,lexical+lexical,addition_deletion+same_polarity_contextual,1,1,pull out the top storage drawer and set the mixing bowl inside,open the top drawer and put the bowl inside,0.8095238095238095,0.7217296957969666
comp,lexical+lexical,addition_deletion+same_polarity_contextual,1,2,slide out the top cabinet drawer and deposit the serving bowl inside,open the top drawer and put the bowl inside,0.8095238095238095,0.7186136245727539
